GENE	SLMC2	CGH1	CGH2	UST4	UST1	SLMC5	SLMC6	CGH6	CGH5	UST5	UST2	SLMC4	UST3	CGH3	UST6	SLMC1	SLMC3	CGH4
2699_tnpA_JQ629929.1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
763_tnpA_JX275775.1	4	40	102	0	0	6	0	4	14	0	0	1	0	16	0	0	1	18
137_repUS15__ORF(E.faecium287)_NZAAAK010000287	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0
2416_tnpA_CT573073.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
495_tnpA_ISSod13_AE014300.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79_rep17_1_CDS29(pRUM)_AF507977	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1144_tnpA_AJ564386.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1800_tnpA_FJ501215.1	3	81	8	15	12	53	14	48	49	17	21	17	7	95	4	15	42	29
1982_tnpA_KP987218.1	0	1	0	1	1	0	0	1	0	0	0	0	2	0	0	0	0	0
2086_tnpA_CDAD01000016.1	30	152	69	18	21	17	4	27	64	22	53	11	24	113	232	10	8	98
2171_tnpA_GQ324956.1	0	23	3	7	6	19	5	27	11	5	2	3	1	27	2	7	13	5
2176_tnpA_FLQY01000007.1	0	3	4	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
2302_tnpA_CP002881.1	0	6	1	3	0	82	0	8	17	6	0	30	2	14	0	0	4	29
2625_tnpA_AY540995.2	0	14	9	6	0	18	3	24	53	2	0	46	8	72	23	0	18	57
551_tnpA_CP000967.2	0	20	17	13	0	77	4	12	15	6	6	13	7	64	9	19	18	23
958_tnpA_CDAC01000056.1	2	0	9	0	6	1	0	4	3	0	1	5	0	1	13	0	32	2
2713_tnpA_FM897214.1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3
1629_tnpA_CDAH01000009.1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0
1668_tnpA_AE014299.2	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	8
2240_tnpA_DQ167474.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2606_tnpA1_AB238971.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
875_tnpA_AY305378.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
505_tnpA4_AF550679.1	4	1	2	0	2	1	1	0	1	1	1	0	3	2	0	0	1	0
1239_tnpA_L48985.1	0	0	0	0	0	0	0	0	0	4	0	0	0	1	77	0	0	6
1773_tnpA_JQ796373.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2038_tnpA_CP005961.1	0	0	0	0	2	0	0	0	11	0	3	0	2	1	2	0	0	2
427_tnpA_JF785549.1	0	4	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	3
795_tnpA_AE014299.2	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	1
1310_tnpA_ISSod21_AE014300.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1061_tnpA_KT965093.1	0	7	0	0	0	0	1	0	0	0	0	25	0	0	2	0	33	11
1350_tnpA_KC561054.1	0	6	4	0	1	1	0	2	0	0	0	0	0	1	0	0	0	0
1487_istA11_HG916826.1	0	3	4	6	1	10	1	3	11	9	16	7	11	6	9	0	8	3
1578_tnpA_CP000646.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2392_tnpA13_HG916826.1	2	0	18	55	19	4	0	10	84	138	141	9	31	139	649	4	11	41
2424_tnpA_CP000353.2	0	5	3	1	1	9	3	1	4	0	2	0	3	4	1	0	1	1
2563_tnpA_KU254577.1	0	6	6	6	1	6	1	4	45	11	8	4	4	17	101	0	15	15
311_IS91_LRLK01000111.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1263_tnpA_AE014299.2	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0	0	0	1
860_tnpA_AE014299.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1123_tnpA_AMUK01000170.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
119_rep23_1_rep(pPR9)_GU237136.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120_rep23_2_rep(pV030-8)_EU366902.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1400_tnpA_AY148032.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1900_tnpA_AY148030.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2218_["tnpA["]KR822246.1	0	21	3	3	9	0	0	1	0	0	1	0	0	0	0	0	0	2
479_tnpA_AP013357.1	0	264	82	117	74	5	1	45	11	29	124	23	141	9	82	20	160	348
664_tnpA_KC609323.1	0	28	9	3	0	0	0	4	11	0	0	0	1	6	1	0	0	29
968_tnpA_Z17279.1	0	3	0	9	0	0	0	1	1	0	1	0	2	0	4	0	0	6
1840_tnpA_EU219534.1	0	3	3	0	0	0	0	0	0	0	0	0	9	0	1	0	0	21
1916_tnpA_KC170280.1	0	2	0	1	1	0	0	0	0	0	0	0	0	0	4	0	0	2
2336_tnpA_FJ715942.1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	35	0	0	2
1819_tnpA_CP000353.2	0	1	0	3	0	0	1	0	1	0	0	0	1	0	2	1	0	0
1876_tnpA_AY305378.1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
2098_tnpA_FJCC01000059.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
477_tnpA_AM258965.2	0	2	3	88	1	3	0	2	2	0	4	1	1	0	1	3	2	1
638_tnpA_DQ361537.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
800_tnpA3_FR854064.1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
1640_tnpA_AF099014.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
421_tnpA_KU167609.1	7	33	5	101	20	10	10	11	14	9	19	6	2	9	6	12	15	42
1107_tnpA_HE613569.1	2	43	16	262	52	168	4	52	21	0	85	1	20	1	42	0	21	168
460_intI1_AF263519.1	144	534	858	138	203	353	63	243	555	275	166	159	220	474	187	69	200	467
542_intI1_DQ647028.2	221	1112	1599	257	314	701	129	516	1071	462	311	293	344	847	319	149	359	897
1223_tnpA_DQ973625.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1650_tnpA_CP000352.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2162_tnpA_U73041.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
280_tnpA_JF714412.2	0	200	98	51	16	2	4	43	17	3	43	14	65	25	33	11	56	300
46_rep9_1_repA(pAD1)_L01794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
49_rep9_4_repA2(pTEF2)_AE016831	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	7
992_tnpA_CP000354.2	0	3	0	0	2	0	0	0	0	0	0	0	0	10	0	0	0	0
104_rep21_2_rep(pNVH01)_AJ512814.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108_rep21_6_rep(pBMSa1)_AY541446.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
323_tnpA_KU682281.1	0	27	15	2	4	4	0	3	3	0	7	3	13	44	5	6	0	20
349_tnpA_JX041889.1	2	5	1	1	2	3	0	5	0	0	0	0	4	0	2	1	0	1
116_rep21_14_rep(pKH21)_EU350088.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2472_tnpA_JN106170.1	3	158	203	315	11	195	42	95	351	42	38	306	133	341	72	10	319	384
2640_Tn916-orf14_KC414929	16	8	6	45	22	41	7	1	10	1	12	13	1	0	46	1	3	26
465_IS91_LRKZ01000069.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47_rep9_2_prgW(pCF10)_AY855841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48_rep9_3_repA(pPD1)_D78016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
646_tnpA_KU167609.1	0	203	85	51	16	0	1	30	17	0	26	4	58	15	43	9	54	313
103_rep21_1_rep(pWBG754)_GQ900396.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2393_tnpA_CP000354.2	0	1	0	2	1	0	0	1	0	0	1	0	0	19	5	0	0	0
109_rep21_7_rep(pWBG760)_GQ900473.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111_rep21_9_rep(pKH12)_EU168704.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112_rep21_10_rep(pKH14)_EU164802.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113_rep21_11_rep(pSA1308)_AB254848.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114_rep21_12_rep(pKH3)_AF151117.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135_repUS13__CDS1(pUSA01)_NC007790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227_pSL483_1__CP001137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1355_ISUnb4_LPNI01000100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1535_Tn916-orf20_KC414929	7	5	5	44	10	32	3	0	5	3	10	13	2	3	31	0	9	35
368_tnpA_KT364224.1	1	419	269	23	23	138	34	39	221	46	21	33	8	42	126	37	151	141
94_rep20_3_rep(pTW20)_FN433597.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121_rep24_1_rep(pWBG745)_GQ900389.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2260_tniB_FP929140.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1176_tnpA_DQ164214.1	1	3	10	21	12	6	0	2	5	0	15	1	2	6	52	1	2	8
122_rep24_2_rep(pWBG749)_GQ900391.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17_rep5_2_rep(pN315)_AP003139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45_rep8_2_repA(pEJ97-1)_AJ49170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59_rep11_2_repA(pEF1071)_AF164559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
796_tnpA_AF133698.1	0	0	0	1	0	1	0	1	0	0	2	0	0	24	24	0	1	0
83_rep19_2_rep(pSA1379)_NC007931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84_rep19_3_CDS20(pSJH901)_CP000704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86_rep19_5_rep(pWBG747)_GQ900399.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91_rep19_10_rep(pWBG746)_GQ900390.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1083_int2_CP002967.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1323_tnpA_GQ324957.1	0	1	0	6	0	0	0	1	4	1	5	0	4	3	8	0	0	2
1594_int2_CP006632.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1637_tnpA_HM204990.1	0	0	0	2	1	1	0	2	1	3	1	4	0	1	8	0	0	5
1797_tnpA_CBVQ010000068.1	4	7	4	3	2	6	3	3	6	2	9	2	6	0	2	6	1	2
2561_tnpA_KP987215.1	0	8	4	1	0	0	0	7	3	0	1	0	0	4	0	0	0	17
2763_tnpA_GQ919187.1	0	1	2	43	0	13	3	7	8	5	20	11	36	7	9	3	6	8
333_tnpA_KP893385.1	0	15	4	15	13	20	1	4	4	0	12	5	13	4	5	0	3	42
431_IS91_MSKG01000425.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
452_tnpA_AF052751.1	0	4	0	7	0	2	1	4	3	0	3	1	10	3	17	0	0	6
571_tnpA_KX710093.1	0	21	1	20	6	9	2	6	8	1	4	2	6	4	4	1	3	32
602_tnpA_AF491307.2	0	13	0	23	3	0	0	3	9	12	15	1	17	4	349	1	3	2
642_tnpA-2_AJ877225.1	0	2	2	52	8	14	3	8	8	13	20	22	34	11	18	0	8	11
710_tnpA_AY894752.1	0	5	2	78	2	3	5	27	17	33	27	9	22	22	25	0	5	5
769_tnpA_KX029332.1	1	14	3	5	4	17	1	0	6	0	1	1	2	2	5	1	3	19
866_tnpA_KT818596.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1151_IS621_NC009800	6	3	8	6	16	4	10	6	3	3	5	1	7	10	5	7	7	14
228_pYE854_1__AM905950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
233_pENTAS02_1__CP003028	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
635_int2_AY509004.1	0	7	3	0	0	0	0	0	1	0	1	0	5	0	0	0	0	11
329_tnpA_KC344543.1	0	9	2	0	0	0	0	1	5	0	0	0	0	2	0	0	0	18
1565_tnpA_JX442974.1	0	0	0	0	2	0	0	0	0	0	0	0	5	0	6	0	0	0
1860_tnpA1_JN648090.1	0	192	196	93	22	467	29	153	581	210	80	193	122	761	116	26	187	627
60_rep11_3_rep(pEFR)_AF511037	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
87_rep19_6_ORF34(EDINA)_AP003089.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88_rep19_7_repA(SAP019A)_GQ900385.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89_rep19_8_repA(pWBG759)_GQ900401.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90_rep19_9_repA(AP071A)_GQ900485.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1116_tnpA_BBSJ01000031.1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1715_IS91_MJIL01000013.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1915_tnpA_CDAG01000005.1	3	2	1	1	4	0	1	1	5	1	0	0	0	2	3	4	1	1
2648_tnpA_KF682462.1	0	3	19	0	0	5	3	6	18	0	6	10	0	23	328	1	1	11
312_IS91_MSKG01000291.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82_rep19_1_CDS45(pLEW6932)_NC009130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
947_tnpA_JX077110.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
1764_tnpA_X97015.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1090_tnpA_13_KU665641.1	0	1	4	0	1	1	0	0	0	0	0	0	1	2	0	0	0	5
1426_tnpA_KF445086.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1485_tnpA_KU666846.1	0	18	4	1	1	0	0	3	2	0	0	0	0	1	0	0	0	25
1510_tnpA_KJ933392.1	1	4	0	2	7	0	0	0	0	0	2	0	0	0	8	0	1	2
1644_tnpA_KX029332.1	0	4	1	0	0	1	1	0	0	0	2	0	1	1	1	0	0	3
2374_tnpA_KX029332.1	0	6	1	0	0	1	0	0	2	0	0	1	0	1	2	0	1	9
289_tnpA_KX029332.1	0	5	0	2	3	2	0	0	0	0	1	0	0	0	0	0	0	4
334_IS91_MOIG01000044.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
574_tnpA_KT225462.1	0	3	2	0	3	0	0	2	1	0	0	0	0	2	3	0	0	4
627_tnpA_JN983042.1	0	1	0	0	1	0	0	0	2	0	1	0	0	0	10	0	0	3
825_tnpA_U66917.2	0	0	2	0	1	1	0	4	0	3	2	2	2	3	1	2	1	0
830_tnpA_KF537631.1	0	3	2	0	2	0	0	0	0	0	1	0	1	0	1	0	0	3
1933_IS91_MNFW01000015.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1186_tnpA_AJ870469.1	6	33	13	32	59	0	27	33	5	12	49	0	37	3	35	18	1	17
143_repUS21__rep(pWBG764)_GQ900468.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
350_tnpA_CCYY01000041.1	0	5	2	1	2	3	0	3	5	4	3	0	8	0	6	0	0	5
1686_tnpA_AE014299.2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
2056_ISPbu1_AEPD01000037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1288_tnpA_DQ174113.1	0	0	0	5	3	1	0	1	22	2	3	0	10	8	77	0	1	6
130_repUS8__ORF1(pOg32)_LOPPOG32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2760_tnpA_CDAE01000006.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
559_tnpA_BX936398.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71_rep15_1_repA(pLW043)_AE017171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1931_IS91_AM746676.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2427_tnpA_KJ817377.1	2	3	8	12	9	7	0	2	3	0	20	0	3	7	32	0	1	7
1022_tniA_CCES01000002.1	1	0	0	1	5	3	1	0	0	2	1	0	1	0	0	0	1	0
1032_IS292_L29283	0	0	1	1	1	0	0	2	1	4	0	9	2	0	2	0	0	1
1181_tnpA11_HG916826.1	0	15	9	1	3	0	0	2	7	4	3	0	4	35	66	1	21	23
2216_tnpA_KP893385.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2747_tnpA_Y13383.2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1
70_rep14_3_ORF(pRI1)_EU327398	0	0	1	0	0	0	0	0	28	0	0	0	0	0	0	0	0	9
106_rep21_4_repRC(pSK41)_AF051917.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1353_ISPvsp1_CAYW010000122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1358_ISBaba6_CP012155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2068_ISPrmu1_GL945017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1480_tnpA_AF086815.2	3	186	191	10	10	39	15	36	74	36	11	105	37	106	45	3	172	90
1332_tnpA_AM491042.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1746_int2_CP000645.1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1923_tnpA_JN106171.1	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	1	4
2078_tnpA_EF118171.1	0	0	0	4	0	0	0	0	1	0	1	0	0	0	0	0	0	0
2288_tnpA_CDAC01000056.1	12	14	2	0	1	3	3	7	9	6	1	1	2	3	16	8	0	9
2338_tnpA_EF628291.1	0	8	18	8	0	35	2	1	9	16	6	8	6	10	1	0	7	5
2500_tnpA_HE646882.2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
100_rep20_9_repA(SAP055A)_GQ900414.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24_rep7_1_repC(Cassette)_AB037671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26_rep7_3_CDS1(pCW7)_J03323	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28_rep7_5_CDS1(pKC5b)_AF378372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31_rep7_8_CDS4(pS194)_NC005564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32_rep7_9_CDS3(pUSA02)_NC007791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33_rep7_10_repC(pKH17)_NC_010284.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
35_rep7_12_rep(SAP060B)_GQ900417.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41_rep7b_1_repJ(pC223)_NC_005243.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58_rep11_1_repA(pB82)_AB178871	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	4
95_rep20_4_repA(SAP102A)_GQ900496.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96_rep20_5_repA(pSK23)_GQ900491.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97_rep20_6_repA(SAP059A)_GQ900480.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98_rep20_7_repA(SAP074A)_GQ900426.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99_rep20_8_repA(SAP063A)_GQ900418.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36_rep7_13_rep(pSBK203)_U35036.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2770_tnpA_ISSod24_AE014300.1	0	0	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0
362_IS91_CP003742.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2262_tniB_HG938355.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42_rep7b_2_pVGA_NC_011605.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1102_ISPvsp2_ALJQ01000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1156_ISCrsp1_LGIP01000002	2	0	1	1	5	4	4	4	3	0	0	4	1	1	0	1	8	5
102_rep20_11_repA(VRSAp)_AP003367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136_repUS14__repA(VRSAp)_AP003367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
145_repUS23__repA(SAP099B)_GQ900449.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2070_IS26_LN794248.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2548_tnpA_U75371.3	13	5	5	4	1	39	2	11	25	15	2	36	15	9	9	0	27	50
25_rep7_2_CDS2(pC221)_NC002129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34_rep7_11_repD(pTZ4)_NC010111.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93_rep20_2_repA(pWBG753)_GQ900395.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1999_Tn916-orf13_KC414929	14	3	9	51	15	39	10	2	18	5	8	9	2	3	27	6	2	45
30_rep7_7_rep(pKH7)_NC002096	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0	0	3
43_rep7b_3_SAP089A_GQ900440.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
712_tnpA_EU850412.1	0	2261	691	252	192	28	20	379	113	25	235	55	218	60	198	59	563	1368
80_rep18_1_repA(p200B)_AB158402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
834_tnpA_AB262966.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1932_IS91_CELV01000241.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2031_tnpA_JIDO01000087.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20_rep5_5_rep(pRJ6)_AF241888.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2438_tniB_CCRH01000002.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2529_tnpA_EU402605.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1
1475_tnpA_KR066794.1	0	2	1	26	1	0	0	2	28	0	2	4	7	0	4	0	1	34
107_rep21_5_repRC(pGO1)_FM207042.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
229_pIP32953_1__BX936400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2804_tniA_KM877517.1	42	109	157	6	5	67	12	51	63	20	20	38	12	102	25	22	28	74
322_IS91_LRKQ01000180.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1146_tnpA_KP826704.1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	2
1486_tnpA_EF011038.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1667_tniB_AP014882.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1986_tnpA_AE014299.2	0	0	1	0	0	0	0	0	13	0	0	0	0	19	0	0	0	7
2248_tnpA_KU961660.2	0	700	60	0	1	26	2	3	43	0	0	5	0	0	0	1	0	13
2284_tnpA_KP900016.1	0	0	0	0	3	0	0	1	0	0	1	0	1	0	9	0	0	3
2308_tnpA_CCES01000010.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2802_tnpA2_HE578058.1	0	1	1	0	5	1	0	0	0	0	1	0	0	0	0	0	0	0
379_tnpA_KU743384.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
562_tnpA_HE577112.1	0	5	0	1	6	0	0	0	0	0	1	2	1	0	16	0	0	2
608_tnpA_AE014299.2	0	1	1	0	0	0	0	0	6	0	0	0	0	15	0	0	0	5
65_rep13_3_rep(pWBG1773)_EF537646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
717_tnpA4_HE578058.1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	3
750_tnpA_KX276209.1	0	2	0	3	3	0	0	0	0	0	3	1	0	0	1	1	0	1
1586_IS91_LRLH01000146.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
473_tniB_U67194.4	43	197	227	17	13	80	20	96	89	18	21	59	26	154	31	25	51	123
1103_tniB_CP017646.1	0	1	13	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1
131_repUS9__rep(pSK1)_AF203376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2036_tnpA_AY858559.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2718_tnpA1_CP003730.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
500_tniB_GQ406245.5	0	5	37	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
846_tnpA_HF545435.1	11	22	8	7	10	6	6	6	8	5	8	3	7	16	7	9	5	33
1145_tniB_CCRM01000039.1	0	1	0	3	0	0	0	1	1	4	0	0	0	0	0	1	0	0
1985_tnpA_AY509004.1	8	1	7	0	1	4	0	2	6	4	3	0	3	5	2	0	2	7
231_pIP31758(p59)_1_p59_CP000718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1308_tnpA_HE971709.1	0	0	0	0	0	1	21	0	4	0	0	2	0	0	0	0	0	0
2025_tniB_CP002194.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2249_tnpA1_HG916853.1	1	13	23	1	2	6	8	9	0	8	4	3	2	47	9	2	2	10
